Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name,Email,Gender
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,1,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Susan Smith,susan.smith@protonmail.com,Female
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,1,1674,4,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2,Elizabeth Figueroa,elizabeth.figueroa@yahoo.com,Female
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,4,42,2,1,Laboratory Technician,2,Single,2440,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3,Kara Schmidt,kara.schmidt@protonmail.com,Female
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,1676,2,47,4,4,Manager,2,Divorced,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2,Melissa Roberts,melissa.roberts@protonmail.com,Female
49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,1677,3,36,3,4,Manager,3,Single,15379,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0,William Callahan,william.callahan@protonmail.com,Male
41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,1678,4,80,3,3,Sales Executive,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,Beth Solis,beth.solis@yahoo.com,Female
20,No,Travel_Rarely,727,Sales,9,1,Life Sciences,1,1680,4,54,3,1,Sales Representative,1,Single,2728,21082,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2,Stephen Brown,stephen.brown@protonmail.com,Male
33,No,Non-Travel,530,Sales,16,3,Life Sciences,1,1681,3,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2,Holly Clark,holly.clark@yahoo.com,Female
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,1682,1,80,3,2,Healthcare Representative,3,Married,5347,7419,6,Y,No,14,3,2,80,2,10,2,2,3,2,0,2,Eric Johnson,eric.johnson@outlook.com,Male
44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,1,1683,3,44,3,1,Human Resources,4,Divorced,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,Melanie Johnson,melanie.johnson@yahoo.com,Female
23,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,1,1684,4,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Gabriella Banks,gabriella.banks@outlook.com,Female
38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,87,3,1,Laboratory Technician,3,Married,3306,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0,Alex Cortez,alex.cortez@gmail.com,Male
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,1689,2,48,4,3,Healthcare Representative,4,Married,7005,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2,Lee Dunn,lee.dunn@outlook.com,Male
48,Yes,Travel_Frequently,708,Sales,7,2,Medical,1,1691,4,95,3,1,Sales Representative,3,Married,2655,11740,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7,Stephen Barr,stephen.barr@protonmail.com,Male
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,95,3,1,Laboratory Technician,2,Single,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Nancy Carson,nancy.carson@yahoo.com,Female
26,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,Mrs. Brenda Patterson,brenda.patterson@outlook.com,Female
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,94,2,1,Research Scientist,2,Divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2,Becky Arnold,becky.arnold@gmail.com,Female
34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1,1696,2,57,2,2,Laboratory Technician,4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,Nathan Day,nathan.day@gmail.com,Male
60,No,Travel_Rarely,370,Research & Development,1,4,Medical,1,1697,3,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0,Darlene Owens,darlene.owens@outlook.com,Female
33,No,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,2,79,4,1,Laboratory Technician,2,Married,2028,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13,David Day,david.day@outlook.com,Male
37,No,Travel_Frequently,1278,Sales,1,4,Medical,1,1700,3,31,1,2,Sales Executive,4,Divorced,9525,7677,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3,Raymond Campbell,raymond.campbell@yahoo.com,Male
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,35,2,1,Research Scientist,4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,Gabriel Brown,gabriel.brown@gmail.com,Male
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1,1702,3,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2,Amanda Houston,amanda.houston@yahoo.com,Female
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,1703,3,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,Jeremy Brown,jeremy.brown@outlook.com,Male
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,1,79,2,1,Research Scientist,4,Single,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,Yvette Buchanan,yvette.buchanan@outlook.com,Female
43,No,Travel_Rarely,1179,Sales,2,3,Medical,1,1706,4,73,3,2,Sales Executive,4,Married,7847,6069,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8,Valerie Smith,valerie.smith@protonmail.com,Female
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1,1707,3,62,4,1,Research Scientist,3,Married,4401,17616,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4,Scott Russo,scott.russo@gmail.com,Male
41,No,Travel_Rarely,918,Sales,6,3,Marketing,1,1708,4,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Regina Cook,regina.cook@gmail.com,Female
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1,1709,4,43,3,1,Laboratory Technician,3,Married,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2,Kelsey Jordan,kelsey.jordan@yahoo.com,Female
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1,1710,3,51,3,2,Sales Representative,4,Single,4502,7439,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7,Julia Olsen,julia.olsen@outlook.com,Female
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,1712,3,74,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,Amanda Garcia,amanda.garcia@outlook.com,Female
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1,1714,4,58,1,1,Human Resources,3,Married,1555,11585,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0,Candice Ortiz,candice.ortiz@gmail.com,Female
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,3,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,Caitlyn Kline,caitlyn.kline@gmail.com,Female
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,4,62,1,1,Laboratory Technician,3,Married,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2,Jason Wallace,jason.wallace@yahoo.com,Male
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,4,48,2,4,Research Director,2,Single,16704,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6,Wendy Bond,wendy.bond@gmail.com,Female
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,56,3,1,Research Scientist,3,Married,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3,Jennifer Gross,jennifer.gross@yahoo.com,Female
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,2,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Manuel Mueller,manuel.mueller@yahoo.com,Male
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,1,1722,3,60,1,2,Human Resources,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,Lisa Jackson MD,lisa.jackson.md@gmail.com,Female
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,2,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Robert Welch,robert.welch@protonmail.com,Male
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,1,1725,2,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,Y,No,13,3,2,80,3,6,2,4,6,2,1,2,Norma Johnson,norma.johnson@yahoo.com,Female
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,34,3,2,Healthcare Representative,2,Single,5562,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9,Aaron Cooper,aaron.cooper@gmail.com,Male
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,4,49,3,2,Manufacturing Director,3,Married,6883,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7,Jennifer Davis DDS,jennifer.davis.dds@gmail.com,Female
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,1729,2,33,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Melissa Estrada,melissa.estrada@yahoo.com,Female
47,No,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,87,3,2,Sales Executive,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,David Smith,david.smith@gmail.com,Male
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1,1732,3,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3,Krystal Lewis,krystal.lewis@outlook.com,Female
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,1,1733,2,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2,Michael Walker,michael.walker@gmail.com,Male
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,34,1,2,Sales Executive,2,Single,6735,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0,Joseph Wilson,joseph.wilson@outlook.com,Male
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1,1735,3,51,3,1,Laboratory Technician,2,Single,3295,12862,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2,Melanie Holloway,melanie.holloway@protonmail.com,Female
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,4,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,Justin Flowers,justin.flowers@protonmail.com,Male
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8,Mr. Austin Dickerson Jr.,austin.dickerson.jr.@gmail.com,Male
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2,Kevin Sanchez,kevin.sanchez@outlook.com,Male
40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,88,3,5,Manager,2,Single,19833,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8,Troy Jackson,troy.jackson@protonmail.com,Male
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,56,1,3,Human Resources,3,Married,9756,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3,Jeffrey Freeman,jeffrey.freeman@yahoo.com,Male
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,4,78,2,1,Research Scientist,1,Single,4968,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7,Michelle Robertson,michelle.robertson@gmail.com,Female
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,59,3,1,Human Resources,4,Married,2145,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1,Christopher Estes,christopher.estes@protonmail.com,Male
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,3,66,2,1,Human Resources,4,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2,Lindsey Gonzales,lindsey.gonzales@protonmail.com,Female
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,William Mitchell,william.mitchell@outlook.com,Male
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,67,3,1,Research Scientist,4,Single,3445,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4,Margaret Diaz,margaret.diaz@protonmail.com,Female
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1,1752,2,52,1,1,Sales Representative,2,Single,2760,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2,Daniel Carroll,daniel.carroll@gmail.com,Male
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2,Pamela Richardson,pamela.richardson@yahoo.com,Female
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,94,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Connie Martinez,connie.martinez@outlook.com,Female
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,97,4,1,Research Scientist,4,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,John Harris,john.harris@protonmail.com,Male
33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,62,3,2,Sales Executive,2,Single,5147,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7,Tammy Nelson,tammy.nelson@gmail.com,Female
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,80,3,2,Sales Executive,4,Single,4507,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4,Kathleen Henry,kathleen.henry@gmail.com,Female
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,74,3,3,Sales Executive,1,Single,8564,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0,Stephanie Hammond,stephanie.hammond@gmail.com,Female
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,75,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Tami Haynes,tami.haynes@protonmail.com,Female
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,70,3,3,Sales Executive,3,Married,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,Matthew Rhodes,matthew.rhodes@outlook.com,Male
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,91,2,1,Research Scientist,1,Divorced,2109,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0,Derrick Robinson,derrick.robinson@protonmail.com,Male
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,58,4,2,Healthcare Representative,3,Married,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,Sarah Tapia,sarah.tapia@gmail.com,Female
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,65,3,1,Research Scientist,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,Kelly Green,kelly.green@gmail.com,Female
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0,Elizabeth Kennedy,elizabeth.kennedy@gmail.com,Female
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,38,2,1,Research Scientist,3,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0,Gary Joseph,gary.joseph@protonmail.com,Male
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4,Bobby Hernandez,bobby.hernandez@protonmail.com,Male
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,60,2,5,Research Director,1,Married,19038,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0,Elizabeth Garcia,elizabeth.garcia@outlook.com,Female
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,Martha Mendoza,martha.mendoza@gmail.com,Female
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,Scott Johnson,scott.johnson@gmail.com,Male
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,Kristin Edwards,kristin.edwards@outlook.com,Female
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,Tanya Harding,tanya.harding@protonmail.com,Female
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,97,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,Mrs. Suzanne Edwards,suzanne.edwards@yahoo.com,Female
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,32,1,2,Sales Executive,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,George Castillo,george.castillo@gmail.com,Male
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,Ryan Kane,ryan.kane@yahoo.com,Male
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,Amy Mejia,amy.mejia@protonmail.com,Female
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,Christopher Patterson,christopher.patterson@gmail.com,Male
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,Kelly Jenkins,kelly.jenkins@gmail.com,Female
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,53,3,3,Manager,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,James Brooks,james.brooks@outlook.com,Male
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,Blake Smith,blake.smith@outlook.com,Male
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,Matthew Carter,matthew.carter@yahoo.com,Male
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,Kyle Vasquez,kyle.vasquez@protonmail.com,Male
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,Frank Rodriguez,frank.rodriguez@gmail.com,Male
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,Julie Patterson,julie.patterson@yahoo.com,Female
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,Robert Hamilton,robert.hamilton@yahoo.com,Male
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,90,4,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,Vicki Love,vicki.love@outlook.com,Female
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,Peter Olsen,peter.olsen@gmail.com,Male
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,Carl Stewart,carl.stewart@yahoo.com,Male
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,98,2,2,Sales Executive,2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,Susan Hamilton,susan.hamilton@gmail.com,Female
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,99,3,1,Laboratory Technician,1,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,Jennifer Owens,jennifer.owens@protonmail.com,Female
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,95,4,2,Healthcare Representative,1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,Kathleen Casey,kathleen.casey@outlook.com,Female
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,Tracie Sanchez,tracie.sanchez@yahoo.com,Female
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,100,3,1,Human Resources,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,Angela Moran,angela.moran@outlook.com,Female
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,93,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,David Mitchell,david.mitchell@gmail.com,Male
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Justin Johnson,justin.johnson@outlook.com,Male
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,83,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,Kimberly Fernandez,kimberly.fernandez@outlook.com,Female
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,52,3,1,Research Scientist,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,Kenneth Anderson,kenneth.anderson@gmail.com,Male
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Darrell Williams,darrell.williams@protonmail.com,Male
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Tony Aguilar,tony.aguilar@outlook.com,Male
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,64,3,3,Manufacturing Director,3,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,Jeanette Mcintosh,jeanette.mcintosh@outlook.com,Female
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,69,3,1,Human Resources,2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,Debra Salazar,debra.salazar@gmail.com,Female
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,66,3,2,Healthcare Representative,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,Ebony Stafford,ebony.stafford@gmail.com,Female
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,David Lane,david.lane@yahoo.com,Male
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,Carmen Wallace,carmen.wallace@gmail.com,Female
58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,52,3,4,Manager,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,Dr. Jacob Morton,jacob.morton@outlook.com,Male
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,91,1,1,Laboratory Technician,3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,Laurie Cobb,laurie.cobb@outlook.com,Female
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,Tiffany Woods,tiffany.woods@outlook.com,Female
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,Tyler Larson,tyler.larson@gmail.com,Male
